case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__cartservice_delay__4,re1_ob,delay,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,199.16102416328582,26.989665408727774,157.60191671553324,0.8461538461538461,checkoutservice,0,0.0
re1_ob__cartservice_delay__5,re1_ob,delay,cartservice,stationary_ar,180,180,48,13,400.139758847894,19.04460059925348,229.28630332630047,0.7692307692307693,recommendationservice,0,0.0
re1_ob__cartservice_delay__5,re1_ob,delay,cartservice,stationary_counterfactual_ar,180,180,48,13,365.33919301922697,115.69451456539416,297.77163445071545,0.9230769230769231,cartservice,0,0.0
re1_ob__cartservice_delay__5,re1_ob,delay,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,349.5580794367552,62.642761798849776,275.46681185327066,0.8461538461538461,recommendationservice,0,0.0
re1_ob__cartservice_disk__1,re1_ob,disk,cartservice,stationary_ar,180,180,46,13,189.49522638841117,39.898732667197464,182.63834256702825,0.8461538461538461,emailservice,0,0.0
re1_ob__cartservice_disk__1,re1_ob,disk,cartservice,stationary_counterfactual_ar,180,180,46,13,297.6996813147053,121.35556141567754,249.68700382880735,0.9230769230769231,redis,0,0.0
re1_ob__cartservice_disk__1,re1_ob,disk,cartservice,stationary_counterfactual_ar_uncertainty,180,180,46,13,199.11180790874025,73.9891969259722,173.6439375248713,0.9230769230769231,cartservice,0,0.0
re1_ob__cartservice_disk__2,re1_ob,disk,cartservice,stationary_ar,180,180,47,13,218.61154642408215,47.124007121221176,170.00805317444645,0.8461538461538461,cartservice,0,0.0
re1_ob__cartservice_disk__2,re1_ob,disk,cartservice,stationary_counterfactual_ar,180,180,47,13,187.2246194893274,114.4982257485853,164.49246966730325,0.9230769230769231,adservice,0,0.0
re1_ob__cartservice_disk__2,re1_ob,disk,cartservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,158.42229921282174,75.8160056170115,153.49491663593685,0.9230769230769231,emailservice,0,0.0
