case_id,dataset,fit_fraction,fit_samples,pseudo_samples,prior_name,ar_order,n_metrics,n_scored_metrics,metric_failures,median_metric_log_bf,p90_metric_log_bf,max_metric_log_bf,positive_metric_fraction,strong_metric_fraction,n_services,median_service_log_bf,p90_service_log_bf,max_service_log_bf,positive_service_fraction,strong_service_fraction,top_service,pre_unstable_metric_fraction,post_unstable_metric_fraction,shared_unstable_metric_fraction
re1_ob__adservice_delay__1,re1_ob,0.6,216,144,weak,3,47,47,0,-9.698912452023478,347.769320301973,1821.9350368930682,0.2553191489361702,0.2553191489361702,13,39.813145487391665,270.20363395237945,754.0315735733087,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.02127659574468085,0.0
re1_ob__adservice_delay__1,re1_ob,0.6,216,144,reference,3,47,47,0,-5.882578698728594,314.272186382195,1752.1891166273183,0.2978723404255319,0.2553191489361702,13,37.390429237515264,250.73411587059366,716.75990746969,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.02127659574468085,0.0
re1_ob__adservice_delay__1,re1_ob,0.6,216,144,strong,3,47,47,0,-2.5588294303613566,239.25306655154733,1615.117518194115,0.3617021276595745,0.2765957446808511,13,16.97867750799756,210.94959563441384,642.0563230999554,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.02127659574468085,0.0
re1_ob__adservice_delay__2,re1_ob,0.4,144,216,weak,3,47,47,0,-14.714322250656664,79.09394960231849,666.4649821373595,0.2127659574468085,0.19148936170212766,13,-3.813496548737272,134.23117555807988,211.94162606368118,0.46153846153846156,0.46153846153846156,adservice,0.0425531914893617,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.4,144,216,reference,3,47,47,0,-11.402266244652651,76.45072531039457,595.0662763845271,0.23404255319148937,0.2127659574468085,13,-1.024825025784973,115.57738558583969,191.29369343217715,0.46153846153846156,0.46153846153846156,adservice,0.0425531914893617,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.4,144,216,strong,3,47,47,0,-7.215516231078482,44.35887011768277,455.89953212696827,0.23404255319148937,0.2127659574468085,13,-1.4404607188142033,77.07462870643964,147.0634770670369,0.38461538461538464,0.38461538461538464,adservice,0.02127659574468085,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.5,180,180,weak,3,47,47,0,-15.74548887931337,67.100117576852,550.5166808417215,0.14893617021276595,0.14893617021276595,13,-8.182798087336929,115.33730685660932,173.4892443736331,0.46153846153846156,0.38461538461538464,adservice,0.02127659574468085,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.5,180,180,reference,3,47,47,0,-11.41459381328309,69.59144576199125,491.55713970189214,0.2127659574468085,0.14893617021276595,13,-4.200995597521285,98.65131023126946,156.97705988485828,0.46153846153846156,0.46153846153846156,adservice,0.02127659574468085,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.5,180,180,strong,3,47,47,0,-8.180463416161956,39.61079517120887,377.1900474676671,0.19148936170212766,0.19148936170212766,13,-4.659496439553266,65.83347021384117,120.92958039385326,0.38461538461538464,0.38461538461538464,adservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.6,216,144,weak,3,47,47,0,-13.80871513531497,118.72630333300287,431.77345414529384,0.14893617021276595,0.14893617021276595,13,-12.820081651986508,113.3586132437111,134.20841481453093,0.46153846153846156,0.46153846153846156,adservice,0.02127659574468085,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.6,216,144,reference,3,47,47,0,-10.69425564771285,116.30644913164119,385.0793384400155,0.14893617021276595,0.1276595744680851,13,-9.003631783678221,98.15746278631259,121.7373476570563,0.46153846153846156,0.46153846153846156,adservice,0.02127659574468085,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__2,re1_ob,0.6,216,144,strong,3,47,47,0,-7.646360626670344,59.50622200225792,295.2013199668446,0.1702127659574468,0.1276595744680851,13,-9.140980088987911,66.1180550843717,93.5479338766714,0.46153846153846156,0.38461538461538464,adservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__3,re1_ob,0.4,144,216,weak,3,47,47,0,-13.675815158169598,164.78449010722989,716.288708681647,0.2978723404255319,0.2978723404255319,13,36.60453121853421,229.12505978524612,242.97680073798026,0.6153846153846154,0.6153846153846154,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.4,144,216,reference,3,47,47,0,-10.00325544497241,142.91082958429627,644.4335167844315,0.2765957446808511,0.2765957446808511,13,40.63635661656929,207.40709926183203,213.64472040198586,0.6153846153846154,0.6153846153846154,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.4,144,216,strong,3,47,47,0,-7.374585127871569,117.04271291502685,504.77279955573147,0.23404255319148937,0.2127659574468085,13,27.630051358336004,154.40560305178118,162.39341250587697,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.5,180,180,weak,3,47,47,0,-13.77441285741088,171.03592247920386,591.2828057448935,0.2978723404255319,0.2553191489361702,13,34.40579332552105,188.01701519087874,194.6169457108682,0.6153846153846154,0.6153846153846154,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.5,180,180,reference,3,47,47,0,-9.19266127373254,142.6916837733292,531.8983317407072,0.3191489361702128,0.3191489361702128,13,38.39536629630252,168.3188712208383,171.04747133695423,0.6923076923076923,0.6153846153846154,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.5,180,180,strong,3,47,47,0,-7.858834135536426,101.94648465486863,417.10261867163337,0.2765957446808511,0.2127659574468085,13,27.472912265378152,128.5785880637966,132.03175963783733,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.6,216,144,weak,3,47,47,0,-13.425495525134806,219.1699599366945,463.69778933591095,0.2978723404255319,0.2765957446808511,13,53.42241756572525,147.3056398981759,148.19604329162618,0.6153846153846154,0.6153846153846154,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.6,216,144,reference,3,47,47,0,-9.93383288789687,204.45697932422067,416.75236349504337,0.23404255319148937,0.23404255319148937,13,44.61489709442018,131.52161540305133,134.86252107924233,0.6923076923076923,0.6153846153846154,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__3,re1_ob,0.6,216,144,strong,3,47,47,0,-7.376717065487355,161.53832180833078,326.655444532345,0.19148936170212766,0.19148936170212766,13,21.995092703895427,101.94258734613658,104.18799897433125,0.6153846153846154,0.5384615384615384,emailservice,0.0,0.0,0.0
re1_ob__adservice_delay__4,re1_ob,0.4,144,216,weak,3,47,47,0,-14.802114878214411,268.70168126151265,3911.0007060534317,0.2127659574468085,0.2127659574468085,13,22.29111476358783,805.8827346034709,1292.6950892678265,0.6153846153846154,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.4,144,216,reference,3,47,47,0,-11.545917210509174,257.05284167686614,3865.0525422319615,0.2127659574468085,0.19148936170212766,13,23.55211132787686,785.274352371903,1280.5981166821502,0.6153846153846154,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.4,144,216,strong,3,47,47,0,-8.28941135846253,196.86586016901387,3776.7116878159813,0.1702127659574468,0.14893617021276595,13,11.827617555936285,745.4402442403249,1253.7498016538968,0.5384615384615384,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.5,180,180,weak,3,47,47,0,-13.387642236468764,241.31748759889484,4936.423016137445,0.2765957446808511,0.2553191489361702,13,15.41392197362696,339.64961515967815,1633.4514203825256,0.5384615384615384,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.5,180,180,reference,3,47,47,0,-10.441812514568028,214.8510989060582,4878.020433240706,0.2553191489361702,0.2553191489361702,13,19.573122125798534,318.2755520290687,1617.156465484081,0.5384615384615384,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.5,180,180,strong,3,47,47,0,-8.326787155589386,150.42912907277665,4764.854639553102,0.1702127659574468,0.1702127659574468,13,19.12510796887608,273.3035490079529,1581.8345711425616,0.5384615384615384,0.5384615384615384,recommendationservice,0.0,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.6,216,144,weak,3,47,47,0,-14.023778665906114,230.1037552808486,5969.125327780234,0.23404255319148937,0.19148936170212766,13,2.712941706907884,286.301495622428,1979.7878321433127,0.6153846153846154,0.5384615384615384,recommendationservice,0.0425531914893617,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.6,216,144,reference,3,47,47,0,-10.866136012304878,208.88450933612174,5898.228138785711,0.2127659574468085,0.2127659574468085,13,7.299644897718167,271.1043547633523,1957.3836058260983,0.6153846153846154,0.6153846153846154,recommendationservice,0.0425531914893617,0.02127659574468085,0.02127659574468085
re1_ob__adservice_delay__4,re1_ob,0.6,216,144,strong,3,47,47,0,-7.351035053354508,152.2314456578471,5760.005471972303,0.19148936170212766,0.19148936170212766,13,9.58450328811324,258.0025298677629,1913.7372979917957,0.6153846153846154,0.6153846153846154,recommendationservice,0.0425531914893617,0.0,0.02127659574468085
re1_ob__adservice_delay__5,re1_ob,0.4,144,216,weak,3,48,48,0,-13.400608360848707,141.89748460495144,1925.0954062929522,0.25,0.25,13,4.525511893664723,207.84428108388872,955.8200191395048,0.5384615384615384,0.5384615384615384,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.4,144,216,reference,3,48,48,0,-9.688719067893942,137.76083254800653,1879.1475633377313,0.22916666666666666,0.22916666666666666,13,3.198327257651196,185.20000146267714,935.3198222588842,0.5384615384615384,0.5384615384615384,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.4,144,216,strong,3,48,48,0,-6.1897863810325475,106.59696917696502,1790.8086280803186,0.16666666666666666,0.16666666666666666,13,0.20595630902395592,137.36182315151473,893.5226026725579,0.5384615384615384,0.46153846153846156,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.5,180,180,weak,3,48,48,0,-12.163200697102013,192.43383871013742,2443.4714076487394,0.25,0.25,13,5.235532230297871,172.22089439206707,1214.7048974982113,0.7692307692307693,0.6153846153846154,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.5,180,180,reference,3,48,48,0,-8.549861046096453,176.66103467735073,2385.0692945385754,0.25,0.25,13,7.846738916553686,153.5435628647922,1187.9837413292205,0.6923076923076923,0.6923076923076923,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.5,180,180,strong,3,48,48,0,-6.54961052725622,123.32288072313847,2271.9063125439034,0.20833333333333334,0.20833333333333334,13,2.680831807859628,114.34909297277505,1133.814910290761,0.5384615384615384,0.5384615384615384,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.6,216,144,weak,3,48,48,0,-13.356527331625792,156.45709449265365,2969.1201261215983,0.25,0.25,13,15.881824924920815,136.85128630941867,1476.103666636096,0.6923076923076923,0.6923076923076923,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.6,216,144,reference,3,48,48,0,-9.535570284468832,115.13668135792526,2898.223611185049,0.2708333333333333,0.25,13,15.514235748543825,118.34000924898724,1443.1410174020766,0.6923076923076923,0.6923076923076923,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_delay__5,re1_ob,0.6,216,144,strong,3,48,48,0,-7.730276516197421,36.48606039866255,2760.0049833741496,0.25,0.25,13,7.334062575949399,87.40769988713195,1376.4866131576996,0.6153846153846154,0.6153846153846154,frontend-external,0.0,0.0,0.020833333333333332
re1_ob__adservice_disk__1,re1_ob,0.4,144,216,weak,3,46,46,0,-14.28005209870264,52.31379897068409,469.8071140117356,0.13043478260869565,0.13043478260869565,13,-10.950369281628127,78.23232167196946,230.11967428518858,0.46153846153846156,0.46153846153846156,redis,0.10869565217391304,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.4,144,216,reference,3,46,46,0,-10.465803941545119,52.62737848975475,451.7106357636401,0.13043478260869565,0.13043478260869565,13,-7.332723859553236,82.45697120971715,223.38578329958403,0.46153846153846156,0.46153846153846156,redis,0.10869565217391304,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.4,144,216,strong,3,46,46,0,-7.645183630799124,37.49622700590827,379.5977664899159,0.15217391304347827,0.13043478260869565,13,-7.320492798827256,83.31282636822982,188.78794822740264,0.46153846153846156,0.46153846153846156,redis,0.10869565217391304,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.5,180,180,weak,3,46,46,0,-13.522395444860422,46.44359751920484,402.4322382034072,0.1956521739130435,0.17391304347826086,13,-7.368744896941884,154.6100690427136,211.84741694910915,0.38461538461538464,0.38461538461538464,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.5,180,180,reference,3,46,46,0,-9.71137485601156,46.55956321424517,406.78180340214067,0.1956521739130435,0.17391304347826086,13,-5.894968880929885,154.29069747047,201.8826790764273,0.38461538461538464,0.38461538461538464,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.5,180,180,strong,3,46,46,0,-9.498454431193181,32.03819595400864,407.4355463945101,0.17391304347826086,0.17391304347826086,13,-8.810842058614753,137.74103763706728,174.18680034661836,0.38461538461538464,0.38461538461538464,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.6,216,144,weak,3,46,46,0,-14.730690553763509,11.397830408112199,494.4117205693576,0.15217391304347827,0.13043478260869565,13,-9.676539894909874,131.22623336946378,226.74365769121502,0.3076923076923077,0.23076923076923078,emailservice,0.043478260869565216,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.6,216,144,reference,3,46,46,0,-10.361855919405372,11.489858859467631,498.65903318640835,0.17391304347826086,0.17391304347826086,13,-9.21415202275485,125.77490757235825,218.38615788873622,0.38461538461538464,0.38461538461538464,emailservice,0.043478260869565216,0.0,0.0
re1_ob__adservice_disk__1,re1_ob,0.6,216,144,strong,3,46,46,0,-7.9728709559342406,7.503764638343284,498.3257261841834,0.15217391304347827,0.13043478260869565,13,-8.23945527326246,103.05439939430732,194.36089296639753,0.3076923076923077,0.23076923076923078,emailservice,0.021739130434782608,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.4,144,216,weak,3,47,47,0,-15.865430802018778,-4.417254518813187,21.400505499407473,0.0851063829787234,0.06382978723404255,13,-12.444051450334257,-5.873476036437264,-0.6711448386001848,0.0,0.0,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.4,144,216,reference,3,47,47,0,-11.853694101841938,-1.1071013903834948,25.86213267545031,0.10638297872340426,0.0851063829787234,13,-9.913503638391424,-4.333856288266178,3.959877645850876,0.07692307692307693,0.07692307692307693,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.4,144,216,strong,3,47,47,0,-10.081555292046573,-3.672516278390617,26.74049654036662,0.06382978723404255,0.0425531914893617,13,-14.997517353710302,-5.572180402844908,6.2000542117085615,0.07692307692307693,0.07692307692307693,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.5,180,180,weak,3,47,47,0,-14.219836694590356,5.565415637995943,51.56562183809331,0.1276595744680851,0.1276595744680851,13,-12.47597880814115,-1.349708757859256,13.827158701455376,0.07692307692307693,0.07692307692307693,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.5,180,180,reference,3,47,47,0,-11.400856964375635,9.556617464092163,55.57895146240685,0.1276595744680851,0.1276595744680851,13,-8.832831073820898,0.18948133986769866,13.833277723465187,0.15384615384615385,0.07692307692307693,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.5,180,180,strong,3,47,47,0,-10.766550997394347,-1.4484436610515612,52.98029774609506,0.10638297872340426,0.0851063829787234,13,-10.948873260765254,1.773639117304163,15.03369938055035,0.15384615384615385,0.15384615384615385,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.6,216,144,weak,3,47,47,0,-14.524762062467175,1.057184868770121,89.45449990897112,0.10638297872340426,0.10638297872340426,13,-13.547327827299947,7.670844852563713,30.21608988988861,0.3076923076923077,0.3076923076923077,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.6,216,144,reference,3,47,47,0,-10.640494712951067,-1.9814195030062736,92.64580008796156,0.0851063829787234,0.0851063829787234,13,-9.562667696914986,9.739972433931449,27.432293443013197,0.3076923076923077,0.23076923076923078,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__2,re1_ob,0.6,216,144,strong,3,47,47,0,-7.940550344006397,-1.568709632191156,84.82580588932706,0.06382978723404255,0.0425531914893617,13,-10.143728754706482,9.090068976097736,26.12177523562163,0.15384615384615385,0.15384615384615385,adservice,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.4,144,216,weak,3,47,47,0,-15.532946237222632,15.494090209065932,593.5021831064474,0.1702127659574468,0.14893617021276595,13,-9.61281281022555,15.425140641933133,190.25365377049545,0.23076923076923078,0.23076923076923078,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.4,144,216,reference,3,47,47,0,-11.540407656948219,19.74394381357044,546.4090033437059,0.1702127659574468,0.14893617021276595,13,-8.320551987619686,17.464333951299828,175.6464406477841,0.3076923076923077,0.23076923076923078,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.4,144,216,strong,3,47,47,0,-8.871753120666767,9.571000419454412,438.3288965200967,0.1276595744680851,0.1276595744680851,13,-9.488518977714193,10.542032117876902,142.0064241252188,0.23076923076923078,0.23076923076923078,emailservice,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.5,180,180,weak,3,47,47,0,-14.214299913608897,34.366169432864176,556.5809132004404,0.2127659574468085,0.19148936170212766,13,-4.909211091854331,146.26391797966593,197.15767970998235,0.46153846153846156,0.46153846153846156,redis,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.5,180,180,reference,3,47,47,0,-10.444042534798712,32.672376941688185,496.9582036352864,0.2127659574468085,0.2127659574468085,13,-0.13478908756231553,133.24954736284883,191.946872715845,0.46153846153846156,0.46153846153846156,redis,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.5,180,180,strong,3,47,47,0,-8.396584209067896,17.219279161746037,389.9761139070706,0.19148936170212766,0.1702127659574468,13,-4.43175485735901,104.33919470207205,163.4066127592107,0.46153846153846156,0.46153846153846156,redis,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.6,216,144,weak,3,47,47,0,-11.98239042913849,69.81225522869829,438.38757462203637,0.19148936170212766,0.19148936170212766,13,10.788352443494935,126.95096918493275,147.1332792802989,0.5384615384615384,0.5384615384615384,redis,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.6,216,144,reference,3,47,47,0,-8.224208379877837,72.13243909365391,391.6965919727586,0.2553191489361702,0.2127659574468085,13,12.791043408685027,115.17783064287855,144.9974658824176,0.6153846153846154,0.5384615384615384,redis,0.0,0.0,0.0
re1_ob__adservice_disk__3,re1_ob,0.6,216,144,strong,3,47,47,0,-6.394793576468089,71.99672492403315,307.5484153549519,0.2127659574468085,0.2127659574468085,13,4.175030477307985,90.74335258826882,125.22934996719027,0.6153846153846154,0.6153846153846154,redis,0.0,0.0,0.0
re1_ob__adservice_disk__4,re1_ob,0.4,144,216,weak,3,47,47,0,-12.441634340825999,46.04539884027859,3215.053639542679,0.23404255319148937,0.23404255319148937,13,1.0395594553216962,119.0961782580262,1067.0903584346306,0.5384615384615384,0.46153846153846156,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__4,re1_ob,0.4,144,216,reference,3,47,47,0,-9.241040374750582,45.41086393710589,3169.1049111171114,0.2127659574468085,0.2127659574468085,13,3.7976298432087012,105.17383717020488,1052.1949641022816,0.6153846153846154,0.6153846153846154,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__4,re1_ob,0.4,144,216,strong,3,47,47,0,-6.420665543346104,42.2939284373632,3080.760701484767,0.23404255319148937,0.19148936170212766,13,3.4553034700237504,82.00535424866156,1025.7747597181494,0.6153846153846154,0.5384615384615384,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__4,re1_ob,0.5,180,180,weak,3,47,47,0,-14.59261992973245,56.92501550065477,4062.7787153343697,0.23404255319148937,0.23404255319148937,13,0.09300501839859265,125.6515005433957,1347.4316849735953,0.5384615384615384,0.46153846153846156,recommendationservice,0.0,0.02127659574468085,0.0
re1_ob__adservice_disk__4,re1_ob,0.5,180,180,reference,3,47,47,0,-10.801690258047074,61.394116187312726,4004.375263919792,0.23404255319148937,0.2127659574468085,13,1.591288800858744,120.06259636572543,1331.2259373180716,0.6153846153846154,0.46153846153846156,recommendationservice,0.0,0.02127659574468085,0.0
re1_ob__adservice_disk__4,re1_ob,0.5,180,180,strong,3,47,47,0,-8.090955786862764,55.10140813327641,3891.204311415223,0.23404255319148937,0.23404255319148937,13,5.15428242358568,97.21250543500223,1296.5027184745352,0.5384615384615384,0.5384615384615384,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__4,re1_ob,0.6,216,144,weak,3,47,47,0,-14.646703274069942,46.67663605988858,521.8262050011706,0.2765957446808511,0.23404255319148937,13,2.72869510823962,63.98735363158541,169.3376281609384,0.5384615384615384,0.5384615384615384,cartservice,0.0,0.0425531914893617,0.0
re1_ob__adservice_disk__4,re1_ob,0.6,216,144,reference,3,47,47,0,-10.420095042137575,51.255654698429574,516.0735166372867,0.2765957446808511,0.2765957446808511,13,4.474093828733373,55.61406063053797,165.65285098198356,0.6923076923076923,0.6923076923076923,cartservice,0.0,0.0425531914893617,0.0
re1_ob__adservice_disk__4,re1_ob,0.6,216,144,strong,3,47,47,0,-7.734261353685952,49.127511832823345,471.5165185387084,0.23404255319148937,0.23404255319148937,13,6.273330934436899,38.12218006957556,145.11154782951854,0.6153846153846154,0.5384615384615384,cartservice,0.0,0.0425531914893617,0.0
re1_ob__adservice_disk__5,re1_ob,0.4,144,216,weak,3,47,47,0,-12.3953445071852,24.69156061880071,601.5122176160776,0.2127659574468085,0.1702127659574468,13,-0.5118397560781981,101.3675871583597,192.8311803836407,0.46153846153846156,0.38461538461538464,cartservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.4,144,216,reference,3,47,47,0,-8.22959474457275,16.770998703016527,526.243667792196,0.2127659574468085,0.19148936170212766,13,0.39252641568678825,105.46470778390443,169.17732553553535,0.5384615384615384,0.38461538461538464,cartservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.4,144,216,strong,3,47,47,0,-8.097647143283325,3.48814955290765,392.0464021086995,0.14893617021276595,0.10638297872340426,13,-8.496438833771748,103.59635552141836,123.6105813575736,0.23076923076923078,0.23076923076923078,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.5,180,180,weak,3,47,47,0,-12.47004752497594,10.7763481379052,498.8503460203451,0.1702127659574468,0.1702127659574468,13,-4.180812764790488,132.27673353790925,158.88298970986295,0.3076923076923077,0.3076923076923077,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.5,180,180,reference,3,47,47,0,-9.829390333951778,12.172716006221965,503.1623464155623,0.1702127659574468,0.14893617021276595,13,-4.942345584143084,117.3661204776476,163.5769937227144,0.3076923076923077,0.3076923076923077,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.5,180,180,strong,3,47,47,0,-9.425090479162463,3.7566564459111897,503.764596737082,0.1276595744680851,0.10638297872340426,13,-10.662178326938507,83.04122363818189,166.61072508601856,0.23076923076923078,0.23076923076923078,recommendationservice,0.0,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.6,216,144,weak,3,47,47,0,-11.62294312759991,14.153909568590148,383.343456719974,0.19148936170212766,0.14893617021276595,13,-7.27987123491017,33.432263335758535,118.4111207423412,0.38461538461538464,0.3076923076923077,cartservice,0.02127659574468085,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.6,216,144,reference,3,47,47,0,-10.482535520118972,3.6281244294816446,336.53805904490434,0.14893617021276595,0.1276595744680851,13,-7.044577655830854,28.844274602491154,104.53265893137797,0.23076923076923078,0.23076923076923078,cartservice,0.02127659574468085,0.0,0.0
re1_ob__adservice_disk__5,re1_ob,0.6,216,144,strong,3,47,47,0,-11.534222439467726,-0.20362997960994628,253.02367622459485,0.10638297872340426,0.06382978723404255,13,-9.550209982606097,12.957065712332465,73.47551639153157,0.15384615384615385,0.15384615384615385,cartservice,0.02127659574468085,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.4,144,216,weak,3,49,49,0,-12.07017115213796,16.392101255395872,3454.494927422663,0.20408163265306123,0.20408163265306123,13,-4.257382567496279,168.12526425658262,1150.2162134516257,0.3076923076923077,0.3076923076923077,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.4,144,216,reference,3,49,49,0,-8.953175873201417,4.2963211423551355,3408.5467604026526,0.20408163265306123,0.14285714285714285,13,-4.4043975048541695,158.9088803727348,1136.2522473441484,0.38461538461538464,0.3076923076923077,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.4,144,216,strong,3,49,49,0,-8.13077390996773,5.227253505986943,3320.2058870151823,0.16326530612244897,0.14285714285714285,13,-7.6639040735549315,140.56299989396123,1104.622923166576,0.38461538461538464,0.3076923076923077,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.5,180,180,weak,3,49,49,0,-13.523022881462111,5.582751498830465,4363.362487136141,0.14285714285714285,0.12244897959183673,13,-8.552573628678525,176.008816703643,1450.356104307206,0.38461538461538464,0.38461538461538464,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.5,180,180,reference,3,49,49,0,-10.679412258209425,-0.3100143000354634,4304.959899192546,0.10204081632653061,0.10204081632653061,13,-7.404376418474196,160.20393894568468,1432.5926171279998,0.3076923076923077,0.23076923076923078,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.5,180,180,strong,3,49,49,0,-11.09732048567389,1.138002529819875,4191.794075591957,0.12244897959183673,0.10204081632653061,13,-10.9358816279738,128.33588690601178,1395.7186024941739,0.23076923076923078,0.23076923076923078,emailservice,0.0,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.6,216,144,weak,3,49,49,0,-13.446565633007936,9.170205481769848,5279.509953677591,0.12244897959183673,0.12244897959183673,13,-10.541798945557842,140.37375989718802,1756.854579533442,0.3076923076923077,0.15384615384615385,emailservice,0.02040816326530612,0.0,0.0
re1_ob__adservice_loss__1,re1_ob,0.6,216,144,reference,3,49,49,0,-11.624980059496693,2.7720378353234016,5208.612756533252,0.14285714285714285,0.12244897959183673,13,-11.043833631035303,127.01730646100236,1736.253054791476,0.23076923076923078,0.15384615384615385,emailservice,0.02040816326530612,0.0,0.0
